运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
4.475,-0.463,1.257,3.142,-0.0111,0.030,0.075,-0.047,0.314,-0.628,-0.0011,0.008,-0.015
4.500,-0.430,1.351,2.513,-0.0103,0.032,0.060,-0.039,0.283,-1.885,-9.3750E-4,0.007,-0.045
4.525,-0.396,1.382,0.628,-0.0095,0.033,0.015,-0.033,0.220,-1.257,-7.8750E-4,0.005,-0.030
4.550,-0.361,1.382,0.628,-0.0086,0.033,0.015,-0.028,0.220,0.628,-6.7500E-4,0.005,0.015
4.575,-0.327,1.414,0.628,-0.0078,0.034,0.015,-0.022,0.251,-7.827E-14,-5.2500E-4,0.006,-1.874E-15
4.600,-0.291,1.414,-1.332E-14,-0.0069,0.034,0.000,-0.016,0.220,-0.628,-3.7500E-4,0.005,-0.015
4.625,-0.256,1.414,0.628,-0.0061,0.034,0.015,-0.011,0.220,1.560E-13,-2.6250E-4,0.005,3.747E-15
4.650,-0.220,1.445,-8.882E-15,-0.0053,0.035,4.163E-16,-0.005,0.220,-0.628,-1.1250E-4,0.005,-0.015
4.675,-0.184,1.414,-1.257,-0.0044,0.034,-0.030,3.123E-17,0.188,-0.628,-8.2670E-19,0.005,-0.015
4.700,-0.149,1.382,-1.885,-0.0036,0.033,-0.045,0.005,0.188,-0.628,1.1250E-4,0.004,-0.015
4.725,-0.115,1.319,-3.142,-0.0027,0.032,-0.075,0.009,0.157,-0.628,2.2500E-4,0.004,-0.015
4.750,-0.083,1.225,-2.513,-0.0020,0.029,-0.060,0.013,0.157,-5.496E-14,3.0000E-4,0.004,-1.336E-15
4.775,-0.053,1.194,-2.513,-0.0013,0.028,-0.060,0.017,0.157,-0.628,4.1250E-4,0.004,-0.015
4.800,-0.024,1.100,-3.770,-5.6250E-4,0.026,-0.090,0.020,0.126,-0.628,4.8750E-4,0.003,-0.015
4.825,0.002,1.005,-3.142,3.7500E-5,0.024,-0.075,0.024,0.126,-0.628,5.6250E-4,0.003,-0.015
4.850,0.027,0.942,-3.142,6.3750E-4,0.023,-0.075,0.027,0.094,-1.257,6.3750E-4,0.002,-0.030
4.875,0.049,0.848,-4.398,0.0012,0.020,-0.105,0.028,0.063,-0.628,6.7500E-4,0.002,-0.015
