,,,1.0700E-1,1.3000E-3,,,,,1.0700E-1,6.0000E-4,
,,,1.0800E-1,1.1000E-3,,,,,1.0800E-1,1.0000E-3,
,,,1.0900E-1,3.9000E-3,,,,,1.0900E-1,3.4000E-3,
,,,1.1000E-1,1.3000E-3,,,,,1.1000E-1,3.4000E-3,
,,,1.1100E-1,3.3000E-3,,,,,1.1100E-1,1.6000E-3,
,,,1.1200E-1,4.5000E-3,,,,,1.1200E-1,5.0000E-3,
,,,1.1300E-1,1.1000E-3,,,,,1.1300E-1,1.6000E-3,
,,,1.1400E-1,1.9000E-3,,,,,1.1400E-1,1.6000E-3,
,,,1.1500E-1,7.3000E-3,,,,,1.1500E-1,5.8000E-3,
,,,1.1600E-1,1.3000E-3,,,,,1.1600E-1,8.0000E-4,
,,,1.1700E-1,4.1000E-3,,,,,1.1700E-1,4.6000E-3,
,,,1.1800E-1,7.1000E-3,,,,,1.1800E-1,4.2000E-3,
,,,1.1900E-1,1.1000E-3,,,,,1.1900E-1,1.0000E-3,
,,,1.2000E-1,1.1000E-3,,,,,1.2000E-1,1.6000E-3,
,,,1.2100E-1,3.5000E-3,,,,,1.2100E-1,5.2000E-3,
,,,1.2200E-1,4.9000E-3,,,,,1.2200E-1,1.2000E-3,
,,,1.2300E-1,1.9000E-3,,,,,1.2300E-1,5.2000E-3,
,,,1.2400E-1,5.3000E-3,,,,,1.2400E-1,4.4000E-3,
,,,1.2500E-1,1.1000E-3,,,,,1.2500E-1,1.6000E-3,
,,,1.2600E-1,1.1000E-3,,,,,1.2600E-1,4.8000E-3,
,,,1.2700E-1,2.7000E-3,,,,,1.2700E-1,8.0000E-4,
,,,1.2800E-1,1.9000E-3,,,,,1.2800E-1,5.6000E-3,
,,,1.2900E-1,4.3000E-3,,,,,1.2900E-1,2.0000E-3,
,,,1.3000E-1,1.3000E-3,,,,,1.3000E-1,1.6000E-3,
,,,1.3100E-1,3.5000E-3,,,,,1.3100E-1,4.2000E-3,
,,,1.3200E-1,1.5000E-3,,,,,1.3200E-1,1.2000E-3,
,,,1.3300E-1,3.7000E-3,,,,,1.3300E-1,5.4000E-3,
,,,1.3400E-1,1.3000E-3,,,,,1.3400E-1,1.2000E-3,
,,,1.3500E-1,4.9000E-3,,,,,1.3500E-1,5.6000E-3,
,,,1.3600E-1,1.1000E-3,,,,,1.3600E-1,5.6000E-3,
,,,1.3700E-1,6.5000E-3,,,,,1.3700E-1,1.4000E-3,
,,,1.3800E-1,1.1000E-3,,,,,1.3800E-1,1.2000E-3,
,,,1.3900E-1,5.7000E-3,,,,,1.3900E-1,3.8000E-3,
,,,1.4000E-1,4.7000E-3,,,,,1.4000E-1,1.6000E-3,
,,,1.4100E-1,9.0000E-4,,,,,1.4100E-1,7.6000E-3,
,,,1.4200E-1,9.0000E-4,,,,,1.4200E-1,1.0000E-3,
,,,1.4300E-1,3.3000E-3,,,,,1.4300E-1,3.8000E-3,
,,,1.4400E-1,3.9000E-3,,,,,1.4400E-1,1.8000E-3,
,,,1.4500E-1,1.5000E-3,,,,,1.4500E-1,6.2000E-3,
,,,1.4600E-1,9.0000E-4,,,,,1.4600E-1,5.2000E-3,
,,,1.4700E-1,3.5000E-3,,,,,1.4700E-1,2.0000E-3,
,,,1.4800E-1,1.1000E-3,,,,,1.4800E-1,7.2000E-3,
,,,1.4900E-1,4.1000E-3,,,,,1.4900E-1,2.0000E-3,
,,,1.5000E-1,1.1000E-3,,,,,1.5000E-1,2.2000E-3,
,,,1.5100E-1,3.7000E-3,,,,,1.5100E-1,6.6000E-3,
,,,1.5200E-1,1.5000E-3,,,,,1.5200E-1,1.2000E-3,
,,,1.5300E-1,4.3000E-3,,,,,1.5300E-1,5.4000E-3,
,,,1.5400E-1,3.3000E-3,,,,,1.5400E-1,1.6000E-3,
,,,1.5500E-1,1.1000E-3,,,,,1.5500E-1,4.4000E-3,
,,,1.5600E-1,2.9000E-3,,,,,1.5600E-1,1.0000E-3,
,,,1.5700E-1,1.1000E-3,,,,,1.5700E-1,3.4000E-3,
,,,1.5800E-1,4.9000E-3,,,,,1.5800E-1,2.4000E-3,
,,,1.5900E-1,1.7000E-3,,,,,1.5900E-1,4.6000E-3,
,,,1.6000E-1,9.0000E-4,,,,,1.6000E-1,1.2000E-3,
,,,1.6100E-1,4.9000E-3,,,,,1.6100E-1,6.0000E-3,
,,,1.6200E-1,3.9000E-3,,,,,1.6200E-1,5.0000E-3,
,,,1.6300E-1,7.0000E-4,,,,,1.6300E-1,1.4000E-3,
,,,1.6400E-1,1.3000E-3,,,,,1.6400E-1,1.2000E-3,
,,,1.6500E-1,9.5000E-3,,,,,1.6500E-1,4.6000E-3,
,,,1.6600E-1,3.5000E-3,,,,,1.6600E-1,5.6000E-3,
,,,1.6700E-1,7.0000E-4,,,,,1.6700E-1,2.2000E-3,
,,,1.6800E-1,4.5000E-3,,,,,1.6800E-1,4.2000E-3,
,,,1.6900E-1,1.3000E-3,,,,,1.6900E-1,1.4000E-3,
,,,1.7000E-1,1.3000E-3,,,,,1.7000E-1,1.4000E-3,
,,,1.7100E-1,5.1000E-3,,,,,1.7100E-1,5.6000E-3,
,,,1.7200E-1,3.9000E-3,,,,,1.7200E-1,4.6000E-3,
,,,1.7300E-1,1.1000E-3,,,,,1.7300E-1,1.2000E-3,
,,,1.7400E-1,1.5000E-3,,,,,1.7400E-1,6.2000E-3,
,,,1.7500E-1,4.7000E-3,,,,,1.7500E-1,2.0000E-3,
,,,1.7600E-1,1.5000E-3,,,,,1.7600E-1,1.6000E-3,
,,,1.7700E-1,4.3000E-3,,,,,1.7700E-1,6.0000E-3,
,,,1.7800E-1,5.1000E-3,,,,,1.7800E-1,3.8000E-3,
,,,1.7900E-1,9.0000E-4,,,,,1.7900E-1,1.0000E-3,
,,,1.8000E-1,1.3000E-3,,,,,1.8000E-1,2.8000E-3,
,,,1.8100E-1,3.5000E-3,,,,,1.8100E-1,8.0000E-4,
,,,1.8200E-1,3.7000E-3,,,,,1.8200E-1,4.0000E-3,
,,,1.8300E-1,1.3000E-3,,,,,1.8300E-1,1.2000E-3,
,,,1.8400E-1,1.1000E-3,,,,,1.8400E-1,1.2000E-3,
,,,1.8500E-1,4.7000E-3,,,,,1.8500E-1,2.8000E-3,
,,,1.8600E-1,4.3000E-3,,,,,1.8600E-1,2.2000E-3,
,,,1.8700E-1,1.1000E-3,,,,,1.8700E-1,6.0000E-3,
,,,1.8800E-1,1.1000E-3,,,,,1.8800E-1,1.0000E-3,
,,,1.8900E-1,3.5000E-3,,,,,1.8900E-1,5.0000E-3,
,,,1.9000E-1,3.5000E-3,,,,,1.9000E-1,4.6000E-3,
,,,1.9100E-1,1.1000E-3,,,,,1.9100E-1,8.0000E-4,
,,,1.9200E-1,1.1000E-3,,,,,1.9200E-1,5.2000E-3,
,,,1.9300E-1,5.1000E-3,,,,,1.9300E-1,1.2000E-3,
,,,1.9400E-1,4.1000E-3,,,,,1.9400E-1,1.6000E-3,
,,,1.9500E-1,1.1000E-3,,,,,1.9500E-1,4.4000E-3,
,,,1.9600E-1,9.0000E-4,,,,,1.9600E-1,1.2000E-3,
,,,1.9700E-1,3.9000E-3,,,,,1.9700E-1,3.6000E-3,
,,,1.9800E-1,4.9000E-3,,,,,1.9800E-1,8.2000E-3,
,,,1.9900E-1,7.0000E-4,,,,,1.9900E-1,1.0000E-3,
,,,2.0000E-1,3.5000E-3,,,,,2.0000E-1,4.2000E-3,
,,,2.0100E-1,7.0000E-4,,,,,2.0100E-1,1.0000E-3,
,,,2.0200E-1,2.9000E-3,,,,,2.0200E-1,4.4000E-3,
,,,2.0300E-1,1.3000E-3,,,,,2.0300E-1,1.0000E-3,
,,,2.0400E-1,1.5000E-3,,,,,2.0400E-1,5.4000E-3,
,,,2.0500E-1,2.9000E-3,,,,,2.0500E-1,1.2000E-3,
,,,2.0600E-1,5.1000E-3,,,,,2.0600E-1,1.8000E-3,
,,,2.0700E-1,1.3000E-3,,,,,2.0700E-1,4.8000E-3,
,,,2.0800E-1,1.1000E-3,,,,,2.0800E-1,2.0000E-3,
,,,2.0900E-1,4.5000E-3,,,,,2.0900E-1,6.8000E-3,
,,,2.1000E-1,1.3000E-3,,,,,2.1000E-1,1.4000E-3,
,,,2.1100E-1,2.7000E-3,,,,,2.1100E-1,3.4000E-3,
,,,2.1200E-1,7.0000E-4,,,,,2.1200E-1,6.0000E-4,
,,,2.1300E-1,3.3000E-3,,,,,2.1300E-1,4.0000E-3,
,,,2.1400E-1,7.0000E-4,,,,,2.1400E-1,1.4000E-3,
,,,2.1500E-1,3.3000E-3,,,,,2.1500E-1,5.0000E-3,
,,,2.1600E-1,1.5000E-3,,,,,2.1600E-1,1.2000E-3,
,,,2.1700E-1,7.7000E-3,,,,,2.1700E-1,6.2000E-3,
,,,2.1800E-1,1.3000E-3,,,,,2.1800E-1,5.8000E-3,
,,,2.1900E-1,4.1000E-3,,,,,2.1900E-1,1.2000E-3,
,,,2.2000E-1,2.5000E-3,,,,,2.2000E-1,1.6000E-3,
,,,2.2100E-1,9.0000E-4,,,,,2.2100E-1,5.0000E-3,
,,,2.2200E-1,4.9000E-3,,,,,2.2200E-1,3.6000E-3,
,,,2.2300E-1,9.0000E-4,,,,,2.2300E-1,1.4000E-3,
,,,2.2400E-1,2.9000E-3,,,,,2.2400E-1,8.0000E-4,
,,,2.2500E-1,1.1000E-3,,,,,2.2500E-1,3.6000E-3,
,,,2.2600E-1,3.3000E-3,,,,,2.2600E-1,5.8000E-3,
,,,2.2700E-1,9.0000E-4,,,,,2.2700E-1,8.0000E-4,
,,,2.2800E-1,1.3000E-3,,,,,2.2800E-1,5.6000E-3,
,,,2.2900E-1,3.5000E-3,,,,,2.2900E-1,1.2000E-3,
,,,2.3000E-1,5.5000E-3,,,,,2.3000E-1,1.2000E-3,
,,,2.3100E-1,9.0000E-4,,,,,2.3100E-1,2.8000E-3,
,,,2.3200E-1,1.1000E-3,,,,,2.3200E-1,6.0000E-4,
