in s,C1 in V
3.7241280E-04,8.346944705025E-03
3.7242240E-04,8.868115481362E-03
3.7243200E-04,8.671535805241E-03
3.7244160E-04,9.030946858601E-03
3.7245120E-04,8.321915410832E-03
3.7246080E-04,8.627342481539E-03
3.7247040E-04,9.193161514030E-03
3.7248000E-04,8.477567986027E-03
3.7248960E-04,9.188017093018E-03
3.7249920E-04,9.051578205452E-03
3.7250880E-04,8.469491333143E-03
3.7251840E-04,9.591288280115E-03
3.7252800E-04,8.445217322931E-03
3.7253760E-04,8.570959691331E-03
3.7254720E-04,8.473203678057E-03
3.7255680E-04,9.602115352080E-03
3.7256640E-04,8.102505013720E-03
3.7257600E-04,9.701202523337E-03
3.7258560E-04,8.880183205382E-03
3.7259520E-04,9.543010976539E-03
3.7260480E-04,9.322345510498E-03
3.7261440E-04,9.177622527257E-03
3.7262400E-04,9.691093091295E-03
3.7263360E-04,9.216179654375E-03
3.7264320E-04,8.167034138367E-03
3.7265280E-04,9.806938276068E-03
3.7266240E-04,8.696965568141E-03
3.7267200E-04,9.197447330133E-03
3.7268160E-04,8.620518494771E-03
3.7269120E-04,9.276382916049E-03
3.7270080E-04,8.334482118861E-03
3.7271040E-04,9.534450557456E-03
3.7272000E-04,8.235789809749E-03
3.7272960E-04,8.991483070329E-03
3.7273920E-04,9.396216769145E-03
3.7274880E-04,9.103938687966E-03
3.7275840E-04,7.922614470497E-03
3.7276800E-04,8.605826899783E-03
3.7277760E-04,8.588766932861E-03
3.7278720E-04,9.310434770212E-03
3.7279680E-04,8.437567569689E-03
3.7280640E-04,9.249840651081E-03
3.7281600E-04,8.297433957831E-03
3.7282560E-04,8.708137043194E-03
3.7283520E-04,9.321595833079E-03
3.7284480E-04,9.684490964190E-03
3.7285440E-04,8.758009013162E-03
3.7286400E-04,8.930760000274E-03
3.7287360E-04,8.999349076674E-03
3.7288320E-04,9.061470583455E-03
3.7289280E-04,8.151709001885E-03
3.7290240E-04,8.455013588444E-03
3.7291200E-04,7.808609038965E-03
3.7292160E-04,9.402204577253E-03
3.7293120E-04,8.755682289974E-03
3.7294080E-04,9.125717778132E-03
3.7295040E-04,8.574124195055E-03
3.7296000E-04,8.611768253521E-03
3.7296960E-04,7.588919114695E-03
3.7297920E-04,8.701596588270E-03
3.7298880E-04,8.444926582650E-03
3.7299840E-04,8.830037314818E-03
3.7300800E-04,8.429933034257E-03
3.7301760E-04,9.310091168062E-03
3.7302720E-04,8.727860127018E-03
3.7303680E-04,9.303043719754E-03
3.7304640E-04,8.546559133009E-03
3.7305600E-04,9.098734196649E-03
3.7306560E-04,8.318106152491E-03
3.7307520E-04,8.625796672330E-03
3.7308480E-04,8.339994971082E-03
3.7309440E-04,9.469268668816E-03
3.7310400E-04,8.615155417845E-03
3.7311360E-04,8.916311089323E-03
3.7312320E-04,9.079475656525E-03
3.7313280E-04,9.252567042039E-03
3.7314240E-04,8.080176480488E-03
3.7315200E-04,9.433036663011E-03
3.7316160E-04,8.241611823813E-03
3.7317120E-04,9.461767889932E-03
3.7318080E-04,8.602885056660E-03
3.7319040E-04,9.423003320024E-03
3.7320000E-04,8.471146870778E-03
3.7320960E-04,9.473761126772E-03
3.7321920E-04,8.521991979704E-03
3.7322880E-04,8.867409054563E-03
3.7323840E-04,8.081176050381E-03
3.7324800E-04,9.452060528473E-03
3.7325760E-04,7.954157788680E-03
3.7326720E-04,9.401563026384E-03
3.7327680E-04,7.893337805197E-03
3.7328640E-04,9.056657750533E-03
3.7329600E-04,8.973493215070E-03
3.7330560E-04,9.557302102820E-03
3.7331520E-04,8.309378337488E-03
3.7332480E-04,8.814385395870E-03
3.7333440E-04,8.012793615834E-03
3.7334400E-04,1.001008483805E-02
3.7335360E-04,8.560944769905E-03
3.7336320E-04,9.163519621269E-03
3.7337280E-04,8.129449349270E-03
3.7338240E-04,9.457508504764E-03
3.7339200E-04,8.403901767359E-03
3.7340160E-04,9.071620863304E-03
3.7341120E-04,7.897064566985E-03
3.7342080E-04,8.528011024372E-03
3.7343040E-04,7.836981445924E-03
3.7344000E-04,8.704504792020E-03
3.7344960E-04,8.247907191888E-03
3.7345920E-04,8.928672757373E-03
3.7346880E-04,8.493700467423E-03
3.7347840E-04,8.476598050819E-03
3.7348800E-04,8.476220809296E-03
3.7349760E-04,7.990815893189E-03
3.7350720E-04,8.402714778111E-03
3.7351680E-04,9.202478818969E-03
3.7352640E-04,8.268315077201E-03
3.7353600E-04,9.592776421831E-03
3.7354560E-04,8.431579761580E-03
3.7355520E-04,9.154216733203E-03
3.7356480E-04,8.699484516308E-03
3.7357440E-04,8.996475313232E-03
3.7358400E-04,7.926036075131E-03
3.7359360E-04,9.001871228591E-03
3.7360320E-04,7.993262756989E-03
3.7361280E-04,8.445333458856E-03
3.7362240E-04,7.922080245242E-03
3.7363200E-04,9.326915659384E-03
3.7364160E-04,8.446205679700E-03
3.7365120E-04,9.528091114388E-03
3.7366080E-04,8.828134287522E-03
3.7367040E-04,8.447964538262E-03
3.7368000E-04,8.277024470643E-03
3.7368960E-04,9.244430318848E-03
3.7369920E-04,8.832154192404E-03
3.7370880E-04,8.555364638940E-03
3.7371840E-04,8.781425219402E-03
3.7372800E-04,9.411067750678E-03
3.7373760E-04,8.832049269602E-03
3.7374720E-04,9.163588501886E-03
3.7375680E-04,8.694845486806E-03
3.7376640E-04,9.380000189320E-03
3.7377600E-04,8.733135901765E-03
3.7378560E-04,9.438423768059E-03
3.7379520E-04,8.402119681612E-03
3.7380480E-04,8.660181716458E-03
3.7381440E-04,9.352085918561E-03
3.7382400E-04,9.166402195022E-03
3.7383360E-04,8.427991561965E-03
3.7384320E-04,9.958281007037E-03
3.7385280E-04,8.850606989489E-03
3.7386240E-04,8.891869683192E-03
3.7387200E-04,9.478763781861E-03
3.7388160E-04,8.976210795716E-03
3.7389120E-04,8.755724739657E-03
3.7390080E-04,9.458020303772E-03
3.7391040E-04,8.720392987505E-03
3.7392000E-04,9.554592531548E-03
3.7392960E-04,8.069901254401E-03
3.7393920E-04,8.956868958101E-03
3.7394880E-04,7.823470432684E-03
3.7395840E-04,8.767113268749E-03
3.7396800E-04,8.671277903394E-03
3.7397760E-04,8.538942218200E-03
3.7398720E-04,8.746422652528E-03
3.7399680E-04,9.184913460539E-03
3.7400640E-04,8.312365834043E-03
3.7401600E-04,8.392667819188E-03
3.7402560E-04,8.570947677270E-03
3.7403520E-04,9.537641492114E-03
3.7404480E-04,8.694239978120E-03
3.7405440E-04,9.781208161638E-03
3.7406400E-04,8.146732777730E-03
3.7407360E-04,9.420493983106E-03
3.7408320E-04,7.657059666143E-03
3.7409280E-04,8.636169612781E-03
3.7410240E-04,8.462656934188E-03
3.7411200E-04,9.348409615830E-03
3.7412160E-04,8.354502350465E-03
3.7413120E-04,9.268947814033E-03
3.7414080E-04,8.283239744977E-03
3.7415040E-04,9.372416913883E-03
3.7416000E-04,8.256748740003E-03
3.7416960E-04,9.040836833791E-03
3.7417920E-04,7.839401878790E-03
3.7418880E-04,9.341012157873E-03
3.7419840E-04,8.448302533851E-03
3.7420800E-04,8.653531533108E-03
3.7421760E-04,8.261342116073E-03
3.7422720E-04,9.275140662120E-03
3.7423680E-04,7.810303021596E-03
3.7424640E-04,8.796445198730E-03
3.7425600E-04,7.962787889317E-03
3.7426560E-04,9.266463306174E-03
3.7427520E-04,8.519866291807E-03
3.7428480E-04,8.576535817609E-03
3.7429440E-04,8.696178246663E-03
3.7430400E-04,8.539245773480E-03
3.7431360E-04,8.768606216089E-03
3.7432320E-04,9.574542280660E-03
3.7433280E-04,8.699055213854E-03
3.7434240E-04,9.720257625357E-03
3.7435200E-04,8.346807744727E-03
3.7436160E-04,9.558298468963E-03
3.7437120E-04,8.594785176591E-03
3.7438080E-04,9.530340146647E-03
3.7439040E-04,8.873922277615E-03
3.7440000E-04,9.537172943727E-03
3.7440960E-04,8.159199368582E-03
3.7441920E-04,8.701514892653E-03
3.7442880E-04,8.065282248334E-03
3.7443840E-04,9.120281815902E-03
3.7444800E-04,9.061946340278E-03
3.7445760E-04,9.157484557853E-03
3.7446720E-04,8.719182771073E-03
3.7447680E-04,8.927891843394E-03
3.7448640E-04,8.771310981736E-03
3.7449600E-04,9.579774003849E-03
3.7450560E-04,8.058733784036E-03
3.7451520E-04,9.665442269669E-03
3.7452480E-04,8.549908653275E-03
3.7453440E-04,9.193767022715E-03
3.7454400E-04,8.398368891702E-03
3.7455360E-04,8.830730125681E-03
3.7456320E-04,7.833820946888E-03
3.7457280E-04,9.117262281851E-03
3.7458240E-04,7.694835879282E-03
3.7459200E-04,8.149391889945E-03
3.7460160E-04,8.268324688450E-03
3.7461120E-04,8.810457598791E-03
3.7462080E-04,8.211664773897E-03
3.7463040E-04,1.010386659987E-02
3.7464000E-04,8.153684914485E-03
3.7464960E-04,9.256389916316E-03
3.7465920E-04,7.823906943575E-03
3.7466880E-04,9.210264731572E-03
3.7467840E-04,7.271831997112E-03
3.7468800E-04,8.230056699739E-03
3.7469760E-04,7.565707948432E-03
3.7470720E-04,8.546422973648E-03
3.7471680E-04,8.612062998489E-03
3.7472640E-04,8.229224525765E-03
3.7473600E-04,8.660434812681E-03
3.7474560E-04,9.173643470184E-03
3.7475520E-04,8.596076287702E-03
3.7476480E-04,8.660568569229E-03
3.7477440E-04,8.723765734956E-03
3.7478400E-04,9.241149679200E-03
3.7479360E-04,8.564983897284E-03
3.7480320E-04,8.673021544144E-03
3.7481280E-04,7.687130060420E-03
3.7482240E-04,8.430371947960E-03
3.7483200E-04,8.415898207948E-03
3.7484160E-04,8.919820797072E-03
3.7485120E-04,7.885185864196E-03
3.7486080E-04,8.924946796522E-03
3.7487040E-04,8.299759880081E-03
3.7488000E-04,9.163365841285E-03
3.7488960E-04,8.185725614802E-03
3.7489920E-04,9.012408361212E-03
3.7490880E-04,8.871889498458E-03
3.7491840E-04,8.822261013464E-03
3.7492800E-04,8.116462950037E-03
3.7493760E-04,9.515244879202E-03
3.7494720E-04,8.535975546018E-03
3.7495680E-04,9.233824305610E-03
3.7496640E-04,8.462640114502E-03
3.7497600E-04,9.160158887879E-03
3.7498560E-04,8.168784186617E-03
3.7499520E-04,9.350367106871E-03
3.7500480E-04,8.507052094118E-03
3.7501440E-04,8.947059877590E-03
3.7502400E-04,7.164207633958E-03
3.7503360E-04,8.927589089052E-03
3.7504320E-04,8.466153026000E-03
3.7505280E-04,9.214013919608E-03
3.7506240E-04,8.533516668156E-03
3.7507200E-04,8.487764720247E-03
3.7508160E-04,8.920439921693E-03
3.7509120E-04,9.321091242508E-03
3.7510080E-04,8.033916738257E-03
3.7511040E-04,9.356740966812E-03
3.7512000E-04,7.969865773246E-03
3.7512960E-04,8.789357703552E-03
3.7513920E-04,8.361701175944E-03
3.7514880E-04,8.546599179880E-03
3.7515840E-04,8.368712582067E-03
3.7516800E-04,8.898997225241E-03
3.7517760E-04,8.084988512472E-03
3.7518720E-04,9.303164661304E-03
3.7519680E-04,7.420956932382E-03
3.7520640E-04,9.152090244368E-03
3.7521600E-04,8.293410048262E-03
3.7522560E-04,9.113799028472E-03
3.7523520E-04,7.824032690749E-03
3.7524480E-04,9.079362724350E-03
3.7525440E-04,7.897489063815E-03
3.7526400E-04,8.340480339155E-03
3.7527360E-04,7.951128643379E-03
3.7528320E-04,8.248786621169E-03
3.7529280E-04,7.850583766029E-03
3.7530240E-04,8.500736702607E-03
3.7531200E-04,7.718821552024E-03
3.7532160E-04,9.002476737276E-03
3.7533120E-04,7.921708610282E-03
3.7534080E-04,8.815630052612E-03
3.7535040E-04,8.024448056147E-03
3.7536000E-04,7.915711190925E-03
3.7536960E-04,7.986671042071E-03
3.7537920E-04,9.189997010306E-03
3.7538880E-04,8.537004750595E-03
3.7539840E-04,8.674415175245E-03
3.7540800E-04,8.078753214703E-03
3.7541760E-04,8.803843457625E-03
3.7542720E-04,7.565195348487E-03
3.7543680E-04,8.813008584455E-03
3.7544640E-04,8.063384026662E-03
3.7545600E-04,8.091461688653E-03
3.7546560E-04,7.737262335048E-03
3.7547520E-04,9.440969948099E-03
3.7548480E-04,8.667041745410E-03
3.7549440E-04,9.236067731307E-03
3.7550400E-04,8.502377823368E-03
3.7551360E-04,8.620802026615E-03
3.7552320E-04,8.562926289067E-03
3.7553280E-04,9.061978377775E-03
3.7554240E-04,8.806867797301E-03
3.7555200E-04,8.989840347693E-03
3.7556160E-04,7.870379735158E-03
3.7557120E-04,9.117806118355E-03
3.7558080E-04,7.871300012246E-03
3.7559040E-04,8.693791453169E-03
3.7560000E-04,8.883726552502E-03
3.7560960E-04,8.957012325899E-03
3.7561920E-04,8.041099544988E-03
3.7562880E-04,8.722139832006E-03
3.7563840E-04,8.999516472594E-03
3.7564800E-04,9.116603110359E-03
3.7565760E-04,8.210182238743E-03
3.7566720E-04,9.454640347884E-03
3.7567680E-04,8.256633405016E-03
3.7568640E-04,8.785686206446E-03
3.7569600E-04,8.532372929529E-03
3.7570560E-04,9.141380109266E-03
3.7571520E-04,8.359195042775E-03
3.7572480E-04,8.749021694437E-03
3.7573440E-04,7.790543895588E-03
3.7574400E-04,8.375313107298E-03
3.7575360E-04,8.020004455373E-03
3.7576320E-04,7.893999379501E-03
3.7577280E-04,7.795863721893E-03
3.7578240E-04,9.478833463416E-03
3.7579200E-04,8.239003971592E-03
3.7580160E-04,8.917618219183E-03
3.7581120E-04,7.851983804629E-03
3.7582080E-04,8.958163272963E-03
3.7583040E-04,7.826389849559E-03
3.7584000E-04,7.285278935359E-03
3.7584960E-04,7.826981742308E-03
3.7585920E-04,8.771882050113E-03
3.7586880E-04,7.635756332800E-03
3.7587840E-04,8.157257095353E-03
3.7588800E-04,7.698439296708E-03
3.7589760E-04,8.213214587793E-03
3.7590720E-04,7.447968546674E-03
3.7591680E-04,8.513736717776E-03
3.7592640E-04,8.685236640648E-03
3.7593600E-04,8.367283709721E-03
3.7594560E-04,8.145882182196E-03
3.7595520E-04,8.635544881598E-03
3.7596480E-04,7.961556047574E-03
3.7597440E-04,9.463198364154E-03
3.7598400E-04,8.008044857905E-03
3.7599360E-04,8.537180956826E-03
3.7600320E-04,8.581048299000E-03
3.7601280E-04,8.249666851387E-03
3.7602240E-04,8.513733514027E-03
3.7603200E-04,8.807225816325E-03
3.7604160E-04,7.975453913585E-03
3.7605120E-04,8.820462908969E-03
3.7606080E-04,8.195344072208E-03
3.7607040E-04,8.815611631051E-03
3.7608000E-04,8.386604722962E-03
3.7608960E-04,8.805958733336E-03
3.7609920E-04,7.891207311676E-03
3.7610880E-04,9.170905866102E-03
3.7611840E-04,7.821887780354E-03
3.7612800E-04,7.762737751380E-03
3.7613760E-04,9.162830014155E-03
3.7614720E-04,9.016603671388E-03
3.7615680E-04,8.427110530809E-03
3.7616640E-04,8.854245648161E-03
3.7617600E-04,8.420554057137E-03
3.7618560E-04,8.911028106139E-03
3.7619520E-04,8.412700064854E-03
3.7620480E-04,8.939706471191E-03
3.7621440E-04,8.286627710239E-03
3.7622400E-04,8.462073050813E-03
3.7623360E-04,8.355116669462E-03
3.7624320E-04,8.253130905703E-03
3.7625280E-04,8.555677004532E-03
3.7626240E-04,9.338373870031E-03
3.7627200E-04,8.680374149606E-03
3.7628160E-04,9.024230197445E-03
3.7629120E-04,8.152531564609E-03
3.7630080E-04,7.895803090558E-03
3.7631040E-04,7.802972041444E-03
3.7632000E-04,9.251537837461E-03
3.7632960E-04,8.055347420648E-03
3.7633920E-04,7.861945864186E-03
3.7634880E-04,8.610588472710E-03
3.7635840E-04,7.648689069227E-03
3.7636800E-04,8.161635019258E-03
3.7637760E-04,9.336151268706E-03
3.7638720E-04,8.264348835126E-03
3.7639680E-04,8.754414406047E-03
3.7640640E-04,7.653746188060E-03
3.7641600E-04,7.780227821694E-03
3.7642560E-04,6.971208949015E-03
3.7643520E-04,9.129066497461E-03
3.7644480E-04,7.983782861755E-03
3.7645440E-04,8.058004930989E-03
3.7646400E-04,7.569892846421E-03
3.7647360E-04,8.785983354226E-03
3.7648320E-04,7.666339327023E-03
3.7649280E-04,8.251567475871E-03
3.7650240E-04,8.147057157383E-03
3.7651200E-04,8.621270575003E-03
3.7652160E-04,7.796021506564E-03
3.7653120E-04,9.138338148967E-03
3.7654080E-04,8.071929227934E-03
3.7655040E-04,8.738259498403E-03
3.7656000E-04,8.050577037410E-03
3.7656960E-04,9.128030084447E-03
3.7657920E-04,8.340607688204E-03
3.7658880E-04,8.805612728373E-03
3.7659840E-04,8.122252125666E-03
3.7660800E-04,8.405474808440E-03
3.7661760E-04,7.742932171003E-03
3.7662720E-04,8.639042575286E-03
3.7663680E-04,8.084583238140E-03
3.7664640E-04,8.910134259985E-03
3.7665600E-04,8.115993600712E-03
3.7666560E-04,8.965455808119E-03
3.7667520E-04,8.598699357734E-03
3.7668480E-04,8.704036243633E-03
3.7669440E-04,8.816306043789E-03
3.7670400E-04,9.187149677799E-03
3.7671360E-04,7.679876771197E-03
3.7672320E-04,9.074144617096E-03
3.7673280E-04,7.958816841618E-03
3.7674240E-04,9.059445012734E-03
3.7675200E-04,8.582658183203E-03
3.7676160E-04,8.418636612967E-03
3.7677120E-04,7.411400948093E-03
3.7678080E-04,8.550410040096E-03
3.7679040E-04,7.508035648987E-03
3.7680000E-04,8.219553206489E-03
3.7680960E-04,8.276448596642E-03
3.7681920E-04,8.714255404101E-03
3.7682880E-04,8.576772895084E-03
3.7683840E-04,8.556275304780E-03
3.7684800E-04,8.491887145118E-03
3.7685760E-04,8.868362170086E-03
3.7686720E-04,8.204695817456E-03
3.7687680E-04,8.634196102992E-03
3.7688640E-04,7.736020081118E-03
3.7689600E-04,8.753726400808E-03
3.7690560E-04,8.195023697243E-03
3.7691520E-04,9.158621888981E-03
3.7692480E-04,8.413967948780E-03
3.7693440E-04,9.155708879606E-03
3.7694400E-04,8.013337452338E-03
3.7695360E-04,8.722779781000E-03
3.7696320E-04,8.193421021477E-03
3.7697280E-04,8.940477773920E-03
3.7698240E-04,7.433988985047E-03
3.7699200E-04,8.568778738753E-03
3.7700160E-04,7.677108731494E-03
3.7701120E-04,8.707856715099E-03
3.7702080E-04,7.928385224567E-03
3.7703040E-04,9.180186327920E-03
3.7704000E-04,7.971300252155E-03
3.7704960E-04,8.933446344361E-03
3.7705920E-04,7.573325664178E-03
3.7706880E-04,8.210219882802E-03
3.7707840E-04,8.050685964898E-03
3.7708800E-04,7.233347755299E-03
3.7709760E-04,8.650290940330E-03
3.7710720E-04,7.780208599196E-03
3.7711680E-04,7.497019555793E-03
3.7712640E-04,9.323674265668E-03
3.7713600E-04,8.016322546080E-03
3.7714560E-04,8.327498745547E-03
3.7715520E-04,8.677875224874E-03
3.7716480E-04,8.583733041213E-03
3.7717440E-04,8.155407730863E-03
3.7718400E-04,9.316694096104E-03
3.7719360E-04,7.660729561374E-03
3.7720320E-04,8.583842769638E-03
3.7721280E-04,7.747307692096E-03
3.7722240E-04,8.718333777413E-03
3.7723200E-04,7.828521144018E-03
3.7724160E-04,8.683219079301E-03
3.7725120E-04,7.784958158062E-03
3.7726080E-04,8.606252197549E-03
3.7727040E-04,8.239123311267E-03
3.7728000E-04,8.958413966373E-03
3.7728960E-04,8.069414284454E-03
3.7729920E-04,8.720996093378E-03
3.7730880E-04,8.163874440268E-03
3.7731840E-04,9.191964913533E-03
3.7732800E-04,8.213482100890E-03
3.7733760E-04,8.612630863116E-03
3.7734720E-04,8.371522270516E-03
3.7735680E-04,9.205502357707E-03
3.7736640E-04,7.992514681444E-03
3.7737600E-04,8.678439885751E-03
3.7738560E-04,7.788961243258E-03
3.7739520E-04,8.179940443859E-03
3.7740480E-04,8.285509601609E-03
3.7741440E-04,8.801733788476E-03
3.7742400E-04,8.090695992485E-03
3.7743360E-04,8.472087972239E-03
3.7744320E-04,8.432520863042E-03
3.7745280E-04,9.377735939250E-03
3.7746240E-04,8.441571455822E-03
3.7747200E-04,8.031151101366E-03
3.7748160E-04,8.685223825649E-03
3.7749120E-04,8.277852639929E-03
3.7750080E-04,7.526098389552E-03
3.7751040E-04,8.196680035815E-03
3.7752000E-04,7.709710088000E-03
3.7752960E-04,8.760137103871E-03
3.7753920E-04,8.335683524982E-03
3.7754880E-04,8.902121682093E-03
3.7755840E-04,7.568559285626E-03
3.7756800E-04,8.676246919111E-03
3.7757760E-04,7.859560672567E-03
3.7758720E-04,8.444759987668E-03
3.7759680E-04,8.244649779425E-03
3.7760640E-04,8.937129054592E-03
3.7761600E-04,7.675723910705E-03
3.7762560E-04,8.618720390276E-03
3.7763520E-04,7.573699701951E-03
3.7764480E-04,8.436364561693E-03
3.7765440E-04,7.736406933889E-03
3.7766400E-04,8.593695901708E-03
3.7767360E-04,7.824257754163E-03
3.7768320E-04,8.202914532647E-03
3.7769280E-04,8.340755060688E-03
3.7770240E-04,8.421130732075E-03
3.7771200E-04,8.840583257750E-03
3.7772160E-04,8.648966189847E-03
3.7773120E-04,7.979963992164E-03
3.7774080E-04,8.317082554475E-03
3.7775040E-04,7.752853382752E-03
3.7776000E-04,8.649127979205E-03
3.7776960E-04,7.935875591264E-03
3.7777920E-04,8.716729499773E-03
3.7778880E-04,8.276764165983E-03
3.7779840E-04,8.757606942580E-03
3.7780800E-04,8.159656703845E-03
3.7781760E-04,9.388625484333E-03
3.7782720E-04,7.968203027175E-03
3.7783680E-04,8.508215856180E-03
3.7784640E-04,7.952147435770E-03
3.7785600E-04,9.072803046928E-03
3.7786560E-04,7.968126938120E-03
3.7787520E-04,8.300129913167E-03
3.7788480E-04,7.976238832251E-03
3.7789440E-04,8.911400542036E-03
3.7790400E-04,8.175608974323E-03
3.7791360E-04,8.460960548744E-03
3.7792320E-04,8.421954896674E-03
3.7793280E-04,8.374070052431E-03
3.7794240E-04,7.798976965622E-03
3.7795200E-04,8.704963729159E-03
3.7796160E-04,8.194360521064E-03
3.7797120E-04,8.895887185261E-03
3.7798080E-04,8.473648999260E-03
3.7799040E-04,9.308193747327E-03
3.7800000E-04,7.891293812916E-03
3.7800960E-04,8.736298803613E-03
3.7801920E-04,8.345253926144E-03
3.7802880E-04,8.564372782037E-03
3.7803840E-04,8.052900556848E-03
3.7804800E-04,8.353347398714E-03
3.7805760E-04,8.400166996197E-03
3.7806720E-04,8.796056744084E-03
3.7807680E-04,8.167255197094E-03
3.7808640E-04,8.343322065101E-03
3.7809600E-04,8.040280186013E-03
3.7810560E-04,8.545487478749E-03
3.7811520E-04,9.039051544295E-03
3.7812480E-04,8.814983696119E-03
3.7813440E-04,7.822726361827E-03
3.7814400E-04,9.107002273575E-03
3.7815360E-04,8.103158578650E-03
3.7816320E-04,9.083124727384E-03
3.7817280E-04,7.693542365358E-03
3.7818240E-04,8.790838636831E-03
3.7819200E-04,7.787497129665E-03
3.7820160E-04,8.630115326867E-03
3.7821120E-04,7.929436054454E-03
3.7822080E-04,8.568797160313E-03
3.7823040E-04,7.874340370671E-03
3.7824000E-04,8.631061233953E-03
3.7824960E-04,8.401734430716E-03
3.7825920E-04,7.787040595338E-03
3.7826880E-04,7.931119624899E-03
3.7827840E-04,9.073580757157E-03
3.7828800E-04,7.904188905285E-03
3.7829760E-04,7.899922311679E-03
3.7830720E-04,7.934425894544E-03
3.7831680E-04,8.443625059352E-03
3.7832640E-04,7.548136983440E-03
3.7833600E-04,8.136879645661E-03
3.7834560E-04,7.637896437571E-03
3.7835520E-04,8.845789350942E-03
3.7836480E-04,7.766212217883E-03
3.7837440E-04,8.204188023136E-03
3.7838400E-04,8.174995456264E-03
3.7839360E-04,8.725022405759E-03
3.7840320E-04,7.998705126718E-03
3.7841280E-04,8.744079109655E-03
3.7842240E-04,8.723989196495E-03
3.7843200E-04,7.957233388350E-03
3.7844160E-04,8.096736662463E-03
3.7845120E-04,8.360783301667E-03
3.7846080E-04,8.512810033188E-03
3.7847040E-04,9.235628817604E-03
3.7848000E-04,7.412173051760E-03
3.7848960E-04,8.151149947569E-03
3.7849920E-04,8.174152870104E-03
3.7850880E-04,8.675848052279E-03
3.7851840E-04,7.767982289568E-03
3.7852800E-04,8.079174507783E-03
3.7853760E-04,8.465831049160E-03
3.7854720E-04,8.411485042796E-03
3.7855680E-04,7.762575962023E-03
3.7856640E-04,9.376866121218E-03
3.7857600E-04,8.216527264938E-03
3.7858560E-04,8.099362135307E-03
3.7859520E-04,7.957065191493E-03
3.7860480E-04,8.447722655163E-03
3.7861440E-04,8.084877182171E-03
3.7862400E-04,8.340774283186E-03
3.7863360E-04,7.810904525594E-03
3.7864320E-04,8.478195920960E-03
3.7865280E-04,7.665672146157E-03
3.7866240E-04,8.383260809258E-03
3.7867200E-04,8.016906429455E-03
3.7868160E-04,8.419150814787E-03
3.7869120E-04,8.247843116895E-03
3.7870080E-04,8.955187790469E-03
3.7871040E-04,7.089597110078E-03
3.7872000E-04,7.765545837954E-03
3.7872960E-04,7.279541820661E-03
3.7873920E-04,8.850344282017E-03
3.7874880E-04,7.979515467212E-03
3.7875840E-04,8.779322758690E-03
3.7876800E-04,8.113004502282E-03
3.7877760E-04,8.400004405901E-03
3.7878720E-04,8.136977360026E-03
3.7879680E-04,8.618417635933E-03
3.7880640E-04,7.838880468533E-03
3.7881600E-04,8.342667699233E-03
3.7882560E-04,7.910585191474E-03
3.7883520E-04,8.670544244722E-03
3.7884480E-04,8.184180606530E-03
3.7885440E-04,8.607907735184E-03
3.7886400E-04,6.851508852468E-03
3.7887360E-04,7.891899321602E-03
3.7888320E-04,7.252114519850E-03
3.7889280E-04,8.489043016360E-03
3.7890240E-04,8.370694101230E-03
3.7891200E-04,9.055950522796E-03
3.7892160E-04,7.984617438541E-03
3.7893120E-04,8.298692230508E-03
3.7894080E-04,7.454613123462E-03
3.7895040E-04,8.357022099570E-03
3.7896000E-04,7.353876021133E-03
3.7896960E-04,7.937888346986E-03
3.7897920E-04,8.135222506151E-03
3.7898880E-04,7.898335654662E-03
3.7899840E-04,8.616453737394E-03
3.7900800E-04,8.693586413191E-03
3.7901760E-04,8.208771787957E-03
3.7902720E-04,8.466143414751E-03
3.7903680E-04,7.825357441232E-03
3.7904640E-04,8.785566065834E-03
3.7905600E-04,8.241530929134E-03
3.7906560E-04,8.545306466893E-03
3.7907520E-04,8.306567047165E-03
3.7908480E-04,8.574595947192E-03
3.7909440E-04,8.215307437257E-03
3.7910400E-04,8.647064764426E-03
3.7911360E-04,8.445439182595E-03
3.7912320E-04,8.969227422402E-03
3.7913280E-04,8.760338139162E-03
3.7914240E-04,8.548973959313E-03
3.7915200E-04,8.060081761704E-03
3.7916160E-04,9.038416400925E-03
3.7917120E-04,8.408994127438E-03
3.7918080E-04,8.838104356453E-03
3.7919040E-04,7.868913218752E-03
3.7920000E-04,8.979210306332E-03
3.7920960E-04,7.808218181506E-03
3.7921920E-04,8.364850461856E-03
3.7922880E-04,8.968452114985E-03
3.7923840E-04,8.668581147120E-03
3.7924800E-04,8.386634357647E-03
3.7925760E-04,7.994541854040E-03
3.7926720E-04,7.758968539909E-03
3.7927680E-04,8.501419101284E-03
3.7928640E-04,8.240754820780E-03
3.7929600E-04,8.394677371160E-03
3.7930560E-04,7.997639879957E-03
3.7931520E-04,8.333756469563E-03
3.7932480E-04,7.460137188808E-03
3.7933440E-04,8.814809091762E-03
3.7934400E-04,7.543887209520E-03
3.7935360E-04,8.408511162177E-03
3.7936320E-04,8.813517980651E-03
3.7937280E-04,9.152956057713E-03
3.7938240E-04,7.914591480420E-03
3.7939200E-04,8.794277862088E-03
3.7940160E-04,7.202781580762E-03
3.7941120E-04,9.104525775091E-03
3.7942080E-04,8.082182828710E-03
3.7943040E-04,8.171290319786E-03
3.7944000E-04,7.347229041532E-03
3.7944960E-04,8.023965891824E-03
3.7945920E-04,8.032970030234E-03
3.7946880E-04,8.230755117164E-03
