运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
2.570,2.766,-8.325,0.000,0.0660,-0.199,-1.804E-14,,,,,,
2.580,2.683,-8.247,11.781,0.0641,-0.197,0.281,,,,,,
2.590,2.601,-8.090,11.781,0.0621,-0.193,0.281,,,,,,
2.600,2.521,-8.011,-8.971E-12,0.0602,-0.191,-2.137E-13,0.002,0.000,-0.157,3.7500E-5,0.000,-0.004
2.610,2.441,-8.090,8.882E-12,0.0583,-0.193,1.957E-13,,,,,,
2.620,2.359,-8.011,11.781,0.0563,-0.191,0.281,,,,,,
2.630,2.281,-7.854,7.854,0.0545,-0.188,0.188,,,,,,
2.640,2.202,-7.854,7.854,0.0526,-0.187,0.188,,,,,,
2.650,2.124,-7.697,15.708,0.0507,-0.184,0.375,0.002,-0.016,-0.157,3.7500E-5,-3.750E-4,-0.004
2.660,2.048,-7.540,11.781,0.0489,-0.180,0.281,,,,,,
2.670,1.973,-7.461,11.781,0.0471,-0.178,0.281,,,,,,
2.680,1.899,-7.304,15.708,0.0453,-0.174,0.375,,,,,,
2.690,1.827,-7.147,15.708,0.0436,-0.171,0.375,,,,,,
2.700,1.756,-6.990,11.781,0.0419,-0.167,0.281,0.000,-0.016,0.157,0.0000,-3.750E-4,0.004
2.710,1.687,-6.912,15.708,0.0403,-0.165,0.375,,,,,,
2.720,1.618,-6.676,27.489,0.0386,-0.159,0.656,,,,,,
2.730,1.554,-6.362,19.635,0.0371,-0.152,0.469,,,,,,
2.740,1.491,-6.283,11.781,0.0356,-0.150,0.281,,,,,,
2.750,1.428,-6.126,23.562,0.0341,-0.146,0.562,0.000,0.000,0.157,0.0000,0.000,0.004
2.760,1.368,-5.812,31.416,0.0327,-0.139,0.750,,,,,,
2.770,1.312,-5.498,23.562,0.0313,-0.131,0.563,,,,,,
2.780,1.258,-5.341,19.635,0.0300,-0.127,0.469,,,,,,
2.790,1.205,-5.105,27.489,0.0288,-0.122,0.656,,,,,,
2.800,1.156,-4.791,27.489,0.0276,-0.114,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
2.810,1.109,-4.555,23.562,0.0265,-0.109,0.562,,,,,,
2.820,1.065,-4.320,23.562,0.0254,-0.103,0.563,,,,,,
2.830,1.023,-4.084,27.489,0.0244,-0.097,0.656,,,,,,
2.840,0.983,-3.770,31.416,0.0235,-0.090,0.750,,,,,,
2.850,0.947,-3.456,27.489,0.0226,-0.083,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
2.860,0.914,-3.220,23.562,0.0218,-0.077,0.563,,,,,,
2.870,0.883,-2.985,31.416,0.0211,-0.071,0.750,,,,,,
2.880,0.855,-2.592,35.343,0.0204,-0.062,0.844,,,,,,
2.890,0.831,-2.278,27.489,0.0198,-0.054,0.656,,,,,,
2.900,0.809,-2.042,27.489,0.0193,-0.049,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
2.910,0.790,-1.728,31.416,0.0189,-0.041,0.750,,,,,,
2.920,0.774,-1.414,31.416,0.0185,-0.034,0.750,,,,,,
2.930,0.762,-1.100,31.416,0.0182,-0.026,0.750,,,,,,
2.940,0.752,-0.785,35.343,0.0180,-0.019,0.844,,,,,,
2.950,0.746,-0.393,35.343,0.0178,-0.009,0.844,0.000,0.000,0.000,0.0000,0.000,0.000
2.960,0.745,-0.079,27.489,0.0178,-0.002,0.656,,,,,,
2.970,0.745,0.157,27.489,0.0178,0.004,0.656,,,,,,
2.980,0.748,0.471,31.416,0.0179,0.011,0.750,,,,,,
2.990,0.754,0.785,31.416,0.0180,0.019,0.750,,,,,,
3.000,0.763,1.100,31.416,0.0182,0.026,0.750,0.000,0.000,0.000,0.0000,0.000,0.000
3.010,0.776,1.414,31.416,0.0185,0.034,0.750,,,,,,
3.020,0.792,1.728,31.416,0.0189,0.041,0.750,,,,,,
3.030,0.811,2.042,27.489,0.0194,0.049,0.656,,,,,,
3.040,0.833,2.278,27.489,0.0199,0.054,0.656,,,,,,
3.050,0.856,2.592,31.416,0.0204,0.062,0.750,0.000,0.000,0.000,0.0000,0.000,0.000
3.060,0.884,2.906,31.416,0.0211,0.069,0.750,,,,,,
3.070,0.914,3.220,31.416,0.0218,0.077,0.750,,,,,,
