运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
2.575,-1.637,-0.346,15.708,-0.0391,-0.008,0.375,0.038,0.157,-1.257,9.0000E-4,0.004,-0.030
2.600,-1.641,0.031,16.336,-0.0392,7.500E-4,0.390,0.041,0.157,-2.776E-14,9.7500E-4,0.004,-6.679E-16
2.625,-1.635,0.471,17.593,-0.0390,0.011,0.420,0.046,0.157,-0.628,0.0011,0.004,-0.015
2.650,-1.618,0.911,16.965,-0.0386,0.022,0.405,0.049,0.126,-1.257,0.0012,0.003,-0.030
2.675,-1.590,1.319,15.708,-0.0379,0.032,0.375,0.052,0.094,-1.257,0.0012,0.002,-0.030
2.700,-1.552,1.696,15.708,-0.0370,0.041,0.375,0.053,0.063,-1.257,0.0013,0.002,-0.030
2.725,-1.505,2.105,15.708,-0.0359,0.050,0.375,0.055,0.031,-0.628,0.0013,7.500E-4,-0.015
2.750,-1.447,2.482,13.195,-0.0345,0.059,0.315,0.055,0.031,-0.628,0.0013,7.500E-4,-0.015
2.775,-1.381,2.765,11.938,-0.0330,0.066,0.285,0.057,0.000,-1.257,0.0013,0.000,-0.030
2.800,-1.308,3.079,11.938,-0.0312,0.074,0.285,0.055,-0.031,-0.628,0.0013,-7.500E-4,-0.015
2.825,-1.227,3.362,10.681,-0.0293,0.080,0.255,0.055,-0.031,-1.257,0.0013,-7.500E-4,-0.030
2.850,-1.140,3.613,9.425,-0.0272,0.086,0.225,0.053,-0.094,-1.885,0.0013,-0.002,-0.045
2.875,-1.046,3.833,6.912,-0.0250,0.092,0.165,0.050,-0.126,-0.628,0.0012,-0.003,-0.015
2.900,-0.949,3.958,5.027,-0.0226,0.094,0.120,0.047,-0.126,-0.628,0.0011,-0.003,-0.015
2.925,-0.848,4.084,3.770,-0.0202,0.097,0.090,0.044,-0.157,-1.257,0.0010,-0.004,-0.030
2.950,-0.745,4.147,2.513,-0.0178,0.099,0.060,0.039,-0.188,-0.628,9.3750E-4,-0.005,-0.015
2.975,-0.641,4.210,2.513,-0.0153,0.101,0.060,0.035,-0.188,3.608E-14,8.2500E-4,-0.005,7.980E-16
