in s,C1 in V
3.6911520E-04,1.00098E+01
3.6912480E-04,9.99023E+00
3.6913440E-04,9.99023E+00
3.6914400E-04,1.00684E+01
3.6915360E-04,1.00684E+01
3.6916320E-04,1.00488E+01
3.6917280E-04,1.00098E+01
3.6918240E-04,1.00488E+01
3.6919200E-04,1.00098E+01
3.6920160E-04,1.00098E+01
3.6921120E-04,1.00488E+01
3.6922080E-04,1.00098E+01
3.6923040E-04,1.00293E+01
3.6924000E-04,1.00684E+01
3.6924960E-04,9.99023E+00
3.6925920E-04,1.00098E+01
3.6926880E-04,1.00488E+01
3.6927840E-04,9.97070E+00
3.6928800E-04,1.00293E+01
3.6929760E-04,1.00293E+01
3.6930720E-04,9.99023E+00
3.6931680E-04,1.00488E+01
3.6932640E-04,1.00488E+01
3.6933600E-04,1.00488E+01
3.6934560E-04,1.00488E+01
3.6935520E-04,1.00684E+01
3.6936480E-04,1.00684E+01
3.6937440E-04,1.00488E+01
3.6938400E-04,1.00098E+01
3.6939360E-04,1.00488E+01
3.6940320E-04,1.00098E+01
3.6941280E-04,9.99023E+00
3.6942240E-04,9.99023E+00
3.6943200E-04,1.00098E+01
3.6944160E-04,1.00488E+01
3.6945120E-04,1.00684E+01
3.6946080E-04,1.00098E+01
3.6947040E-04,1.00098E+01
3.6948000E-04,1.00488E+01
3.6948960E-04,1.00293E+01
3.6949920E-04,1.00488E+01
3.6950880E-04,1.00488E+01
3.6951840E-04,1.00098E+01
3.6952800E-04,1.00684E+01
3.6953760E-04,1.00293E+01
3.6954720E-04,1.00293E+01
3.6955680E-04,1.00488E+01
3.6956640E-04,1.00488E+01
3.6957600E-04,1.00098E+01
3.6958560E-04,1.01074E+01
3.6959520E-04,1.00293E+01
3.6960480E-04,1.00293E+01
3.6961440E-04,1.00488E+01
3.6962400E-04,1.00098E+01
3.6963360E-04,9.97070E+00
3.6964320E-04,1.00098E+01
3.6965280E-04,9.99023E+00
3.6966240E-04,1.00098E+01
3.6967200E-04,1.00098E+01
3.6968160E-04,9.97070E+00
3.6969120E-04,1.00098E+01
3.6970080E-04,1.00488E+01
3.6971040E-04,9.97070E+00
3.6972000E-04,1.00488E+01
3.6972960E-04,1.00098E+01
3.6973920E-04,1.00488E+01
3.6974880E-04,9.99023E+00
3.6975840E-04,9.97070E+00
3.6976800E-04,1.00293E+01
3.6977760E-04,9.99023E+00
3.6978720E-04,9.99023E+00
3.6979680E-04,9.99023E+00
3.6980640E-04,1.00684E+01
3.6981600E-04,1.00684E+01
3.6982560E-04,1.00098E+01
3.6983520E-04,1.00488E+01
3.6984480E-04,1.00488E+01
3.6985440E-04,1.00488E+01
3.6986400E-04,1.00098E+01
3.6987360E-04,1.00488E+01
3.6988320E-04,9.99023E+00
3.6989280E-04,1.00098E+01
3.6990240E-04,1.00293E+01
3.6991200E-04,1.00684E+01
3.6992160E-04,1.00293E+01
3.6993120E-04,1.00098E+01
3.6994080E-04,1.00293E+01
3.6995040E-04,1.00293E+01
3.6996000E-04,1.00098E+01
3.6996960E-04,1.00293E+01
3.6997920E-04,9.97070E+00
3.6998880E-04,1.00488E+01
3.6999840E-04,1.00684E+01
3.7000800E-04,1.00684E+01
3.7001760E-04,9.99023E+00
3.7002720E-04,1.00488E+01
3.7003680E-04,1.00293E+01
3.7004640E-04,1.00488E+01
3.7005600E-04,1.00488E+01
3.7006560E-04,1.00488E+01
3.7007520E-04,9.97070E+00
3.7008480E-04,1.00684E+01
3.7009440E-04,1.00293E+01
3.7010400E-04,1.00879E+01
3.7011360E-04,1.00098E+01
3.7012320E-04,1.00488E+01
3.7013280E-04,1.00293E+01
3.7014240E-04,1.00293E+01
3.7015200E-04,1.00488E+01
3.7016160E-04,1.00488E+01
3.7017120E-04,9.99023E+00
3.7018080E-04,9.99023E+00
3.7019040E-04,1.00488E+01
3.7020000E-04,1.00684E+01
3.7020960E-04,1.00488E+01
3.7021920E-04,1.00488E+01
3.7022880E-04,1.00293E+01
3.7023840E-04,1.00684E+01
3.7024800E-04,1.00098E+01
3.7025760E-04,1.00098E+01
3.7026720E-04,1.00098E+01
3.7027680E-04,1.00293E+01
3.7028640E-04,1.00098E+01
3.7029600E-04,1.00488E+01
3.7030560E-04,9.99023E+00
3.7031520E-04,9.97070E+00
3.7032480E-04,1.00293E+01
3.7033440E-04,9.99023E+00
3.7034400E-04,1.00488E+01
3.7035360E-04,9.99023E+00
3.7036320E-04,9.99023E+00
3.7037280E-04,1.00684E+01
3.7038240E-04,1.00293E+01
3.7039200E-04,1.00488E+01
3.7040160E-04,1.00684E+01
3.7041120E-04,1.00488E+01
3.7042080E-04,1.00293E+01
3.7043040E-04,1.00293E+01
3.7044000E-04,1.00098E+01
3.7044960E-04,1.00098E+01
3.7045920E-04,1.00098E+01
3.7046880E-04,9.99023E+00
3.7047840E-04,9.99023E+00
3.7048800E-04,1.00293E+01
3.7049760E-04,9.95117E+00
3.7050720E-04,1.00684E+01
3.7051680E-04,1.00488E+01
3.7052640E-04,1.00098E+01
3.7053600E-04,9.99023E+00
3.7054560E-04,1.00293E+01
3.7055520E-04,1.00098E+01
3.7056480E-04,1.00293E+01
3.7057440E-04,1.00293E+01
3.7058400E-04,1.00098E+01
3.7059360E-04,1.00098E+01
3.7060320E-04,1.00684E+01
3.7061280E-04,1.00098E+01
3.7062240E-04,9.99023E+00
3.7063200E-04,1.00684E+01
3.7064160E-04,1.00684E+01
3.7065120E-04,1.00684E+01
3.7066080E-04,1.00098E+01
3.7067040E-04,1.00488E+01
3.7068000E-04,9.99023E+00
3.7068960E-04,1.00098E+01
3.7069920E-04,1.01074E+01
3.7070880E-04,1.00684E+01
3.7071840E-04,1.00488E+01
3.7072800E-04,1.00488E+01
3.7073760E-04,1.00684E+01
3.7074720E-04,1.00098E+01
3.7075680E-04,1.00098E+01
3.7076640E-04,1.00098E+01
3.7077600E-04,9.95117E+00
3.7078560E-04,1.00488E+01
3.7079520E-04,1.00098E+01
3.7080480E-04,9.97070E+00
3.7081440E-04,1.00488E+01
3.7082400E-04,1.00098E+01
3.7083360E-04,1.00098E+01
3.7084320E-04,9.99023E+00
3.7085280E-04,1.00293E+01
3.7086240E-04,9.95117E+00
3.7087200E-04,1.00488E+01
3.7088160E-04,1.00293E+01
3.7089120E-04,1.00293E+01
3.7090080E-04,9.99023E+00
3.7091040E-04,1.00684E+01
3.7092000E-04,9.95117E+00
3.7092960E-04,1.00098E+01
3.7093920E-04,9.97070E+00
3.7094880E-04,9.99023E+00
3.7095840E-04,1.00488E+01
3.7096800E-04,1.00293E+01
3.7097760E-04,1.00293E+01
3.7098720E-04,1.00684E+01
3.7099680E-04,1.00293E+01
3.7100640E-04,1.00293E+01
3.7101600E-04,1.00098E+01
3.7102560E-04,9.99023E+00
3.7103520E-04,9.99023E+00
3.7104480E-04,1.00488E+01
3.7105440E-04,1.00488E+01
3.7106400E-04,1.00098E+01
3.7107360E-04,1.00098E+01
3.7108320E-04,9.99023E+00
3.7109280E-04,1.00488E+01
3.7110240E-04,1.00684E+01
3.7111200E-04,1.00098E+01
3.7112160E-04,1.00293E+01
3.7113120E-04,9.99023E+00
3.7114080E-04,1.00684E+01
3.7115040E-04,1.00098E+01
3.7116000E-04,1.00684E+01
3.7116960E-04,1.00098E+01
3.7117920E-04,1.00293E+01
3.7118880E-04,1.00684E+01
3.7119840E-04,1.00684E+01
3.7120800E-04,1.00098E+01
3.7121760E-04,1.00098E+01
3.7122720E-04,9.95117E+00
3.7123680E-04,9.99023E+00
3.7124640E-04,1.00098E+01
3.7125600E-04,1.00293E+01
3.7126560E-04,1.00098E+01
3.7127520E-04,1.00293E+01
3.7128480E-04,1.00098E+01
3.7129440E-04,9.99023E+00
3.7130400E-04,1.00684E+01
3.7131360E-04,1.00684E+01
3.7132320E-04,1.00684E+01
3.7133280E-04,1.00293E+01
3.7134240E-04,1.00098E+01
3.7135200E-04,1.00488E+01
3.7136160E-04,1.00098E+01
3.7137120E-04,1.00098E+01
3.7138080E-04,1.00098E+01
3.7139040E-04,1.00684E+01
3.7140000E-04,1.00293E+01
3.7140960E-04,1.00293E+01
3.7141920E-04,1.00098E+01
3.7142880E-04,1.00488E+01
3.7143840E-04,1.00293E+01
3.7144800E-04,1.00098E+01
3.7145760E-04,1.00293E+01
3.7146720E-04,1.00684E+01
3.7147680E-04,1.00293E+01
3.7148640E-04,1.00684E+01
3.7149600E-04,1.00293E+01
3.7150560E-04,1.00098E+01
3.7151520E-04,1.00098E+01
3.7152480E-04,1.00098E+01
3.7153440E-04,1.00098E+01
3.7154400E-04,1.00098E+01
3.7155360E-04,1.00098E+01
3.7156320E-04,1.00098E+01
3.7157280E-04,1.00684E+01
3.7158240E-04,1.00684E+01
3.7159200E-04,1.00098E+01
3.7160160E-04,1.00684E+01
3.7161120E-04,1.00488E+01
3.7162080E-04,1.00488E+01
3.7163040E-04,9.99023E+00
3.7164000E-04,9.97070E+00
3.7164960E-04,1.00098E+01
3.7165920E-04,1.00098E+01
3.7166880E-04,1.00293E+01
3.7167840E-04,9.95117E+00
3.7168800E-04,1.00098E+01
3.7169760E-04,1.00293E+01
3.7170720E-04,1.00293E+01
3.7171680E-04,1.00488E+01
3.7172640E-04,1.00488E+01
3.7173600E-04,1.00488E+01
3.7174560E-04,9.99023E+00
3.7175520E-04,1.00488E+01
3.7176480E-04,1.00488E+01
3.7177440E-04,1.00488E+01
3.7178400E-04,9.99023E+00
3.7179360E-04,1.00098E+01
3.7180320E-04,1.00098E+01
3.7181280E-04,1.00684E+01
3.7182240E-04,1.00098E+01
3.7183200E-04,1.00488E+01
3.7184160E-04,1.00293E+01
3.7185120E-04,1.00684E+01
3.7186080E-04,1.00293E+01
3.7187040E-04,1.00293E+01
3.7188000E-04,1.00098E+01
3.7188960E-04,1.00293E+01
3.7189920E-04,1.00293E+01
3.7190880E-04,1.00098E+01
3.7191840E-04,1.00684E+01
3.7192800E-04,1.00488E+01
3.7193760E-04,9.99023E+00
3.7194720E-04,9.99023E+00
3.7195680E-04,1.00098E+01
3.7196640E-04,1.00098E+01
3.7197600E-04,1.00098E+01
3.7198560E-04,1.00488E+01
3.7199520E-04,1.00293E+01
3.7200480E-04,9.99023E+00
3.7201440E-04,1.00293E+01
3.7202400E-04,1.00293E+01
3.7203360E-04,1.00098E+01
3.7204320E-04,1.00293E+01
3.7205280E-04,9.99023E+00
3.7206240E-04,1.00488E+01
3.7207200E-04,9.99023E+00
3.7208160E-04,1.00098E+01
3.7209120E-04,9.99023E+00
3.7210080E-04,1.00293E+01
3.7211040E-04,1.00488E+01
3.7212000E-04,1.00879E+01
3.7212960E-04,9.99023E+00
3.7213920E-04,1.00098E+01
3.7214880E-04,1.00684E+01
3.7215840E-04,1.00293E+01
3.7216800E-04,1.00098E+01
3.7217760E-04,9.99023E+00
3.7218720E-04,1.00488E+01
3.7219680E-04,1.00098E+01
3.7220640E-04,1.00293E+01
3.7221600E-04,1.00684E+01
3.7222560E-04,1.00293E+01
3.7223520E-04,1.00098E+01
3.7224480E-04,1.00488E+01
3.7225440E-04,1.00488E+01
3.7226400E-04,1.00098E+01
3.7227360E-04,1.00098E+01
3.7228320E-04,1.00488E+01
3.7229280E-04,1.00684E+01
3.7230240E-04,1.00293E+01
3.7231200E-04,9.97070E+00
3.7232160E-04,1.00098E+01
3.7233120E-04,1.00098E+01
3.7234080E-04,1.00098E+01
3.7235040E-04,1.00488E+01
3.7236000E-04,1.00098E+01
3.7236960E-04,1.00098E+01
3.7237920E-04,9.99023E+00
3.7238880E-04,1.00293E+01
3.7239840E-04,1.00293E+01
3.7240800E-04,1.00098E+01
3.7241760E-04,9.95117E+00
3.7242720E-04,1.00293E+01
3.7243680E-04,1.00098E+01
3.7244640E-04,1.00488E+01
3.7245600E-04,1.00293E+01
3.7246560E-04,1.00098E+01
3.7247520E-04,1.00488E+01
3.7248480E-04,1.00098E+01
3.7249440E-04,9.99023E+00
3.7250400E-04,1.00098E+01
3.7251360E-04,1.00488E+01
3.7252320E-04,1.00293E+01
3.7253280E-04,9.99023E+00
3.7254240E-04,1.00293E+01
3.7255200E-04,1.00098E+01
3.7256160E-04,1.00488E+01
3.7257120E-04,9.99023E+00
3.7258080E-04,9.99023E+00
3.7259040E-04,1.00098E+01
3.7260000E-04,1.00293E+01
3.7260960E-04,1.00098E+01
3.7261920E-04,1.00488E+01
3.7262880E-04,1.00293E+01
3.7263840E-04,1.00488E+01
3.7264800E-04,1.00098E+01
3.7265760E-04,1.00293E+01
3.7266720E-04,9.99023E+00
3.7267680E-04,9.97070E+00
3.7268640E-04,9.99023E+00
3.7269600E-04,1.00488E+01
3.7270560E-04,1.00098E+01
3.7271520E-04,1.00684E+01
3.7272480E-04,9.97070E+00
3.7273440E-04,1.00684E+01
3.7274400E-04,1.00684E+01
3.7275360E-04,1.00098E+01
3.7276320E-04,1.00488E+01
3.7277280E-04,1.00293E+01
3.7278240E-04,1.00293E+01
3.7279200E-04,1.00488E+01
3.7280160E-04,1.00293E+01
3.7281120E-04,1.00684E+01
3.7282080E-04,1.00684E+01
3.7283040E-04,1.00488E+01
3.7284000E-04,1.00488E+01
3.7284960E-04,1.00488E+01
3.7285920E-04,1.00488E+01
3.7286880E-04,1.00488E+01
3.7287840E-04,1.00684E+01
3.7288800E-04,1.00098E+01
3.7289760E-04,1.00879E+01
3.7290720E-04,1.00098E+01
3.7291680E-04,1.00098E+01
3.7292640E-04,1.00098E+01
3.7293600E-04,1.00098E+01
3.7294560E-04,1.00684E+01
3.7295520E-04,1.00293E+01
3.7296480E-04,1.00098E+01
3.7297440E-04,1.00098E+01
3.7298400E-04,1.00488E+01
3.7299360E-04,1.00684E+01
3.7300320E-04,1.00684E+01
3.7301280E-04,1.00684E+01
3.7302240E-04,1.00488E+01
3.7303200E-04,1.00488E+01
3.7304160E-04,1.00488E+01
3.7305120E-04,1.00293E+01
3.7306080E-04,1.00488E+01
3.7307040E-04,1.00293E+01
3.7308000E-04,1.00684E+01
3.7308960E-04,1.00098E+01
3.7309920E-04,1.00293E+01
3.7310880E-04,1.00098E+01
3.7311840E-04,1.00293E+01
3.7312800E-04,1.00488E+01
3.7313760E-04,1.00684E+01
3.7314720E-04,9.99023E+00
3.7315680E-04,1.00098E+01
3.7316640E-04,1.00098E+01
3.7317600E-04,1.00488E+01
3.7318560E-04,9.97070E+00
3.7319520E-04,1.00488E+01
3.7320480E-04,1.00098E+01
3.7321440E-04,1.00684E+01
3.7322400E-04,9.99023E+00
3.7323360E-04,9.97070E+00
3.7324320E-04,1.00488E+01
3.7325280E-04,1.00293E+01
3.7326240E-04,9.99023E+00
3.7327200E-04,1.00293E+01
3.7328160E-04,1.00098E+01
3.7329120E-04,1.00293E+01
3.7330080E-04,1.00098E+01
3.7331040E-04,9.99023E+00
3.7332000E-04,1.00098E+01
3.7332960E-04,1.00293E+01
3.7333920E-04,1.00293E+01
3.7334880E-04,1.00488E+01
3.7335840E-04,1.00293E+01
3.7336800E-04,1.00293E+01
3.7337760E-04,1.00293E+01
3.7338720E-04,1.00293E+01
3.7339680E-04,1.00098E+01
3.7340640E-04,9.97070E+00
3.7341600E-04,9.99023E+00
3.7342560E-04,9.99023E+00
3.7343520E-04,1.00098E+01
3.7344480E-04,1.00488E+01
3.7345440E-04,1.00098E+01
3.7346400E-04,1.00098E+01
3.7347360E-04,1.00488E+01
3.7348320E-04,1.00488E+01
3.7349280E-04,1.00488E+01
3.7350240E-04,1.00098E+01
3.7351200E-04,9.99023E+00
3.7352160E-04,1.00684E+01
3.7353120E-04,1.00098E+01
3.7354080E-04,1.00293E+01
3.7355040E-04,1.01074E+01
3.7356000E-04,1.00684E+01
3.7356960E-04,9.99023E+00
3.7357920E-04,1.00098E+01
3.7358880E-04,1.00488E+01
3.7359840E-04,1.00488E+01
3.7360800E-04,1.00488E+01
3.7361760E-04,1.00098E+01
3.7362720E-04,1.00293E+01
3.7363680E-04,1.00488E+01
3.7364640E-04,1.00488E+01
3.7365600E-04,9.97070E+00
3.7366560E-04,1.00488E+01
3.7367520E-04,1.00684E+01
3.7368480E-04,9.99023E+00
3.7369440E-04,1.00488E+01
3.7370400E-04,1.00684E+01
3.7371360E-04,1.00098E+01
3.7372320E-04,1.00293E+01
3.7373280E-04,1.00293E+01
3.7374240E-04,1.00488E+01
3.7375200E-04,1.00488E+01
3.7376160E-04,9.99023E+00
3.7377120E-04,1.00293E+01
3.7378080E-04,1.00488E+01
3.7379040E-04,1.00488E+01
3.7380000E-04,1.00098E+01
3.7380960E-04,1.00488E+01
3.7381920E-04,1.00098E+01
3.7382880E-04,1.00098E+01
3.7383840E-04,1.00098E+01
3.7384800E-04,1.00488E+01
3.7385760E-04,1.00293E+01
3.7386720E-04,1.00293E+01
3.7387680E-04,1.00684E+01
3.7388640E-04,1.00098E+01
3.7389600E-04,1.00293E+01
3.7390560E-04,1.00293E+01
3.7391520E-04,1.00488E+01
3.7392480E-04,1.00488E+01
3.7393440E-04,1.00684E+01
3.7394400E-04,9.99023E+00
3.7395360E-04,9.99023E+00
3.7396320E-04,9.99023E+00
3.7397280E-04,9.99023E+00
3.7398240E-04,1.00098E+01
3.7399200E-04,1.00098E+01
3.7400160E-04,1.00098E+01
3.7401120E-04,9.99023E+00
3.7402080E-04,1.00488E+01
3.7403040E-04,1.00098E+01
3.7404000E-04,1.00488E+01
3.7404960E-04,1.00488E+01
3.7405920E-04,1.00879E+01
3.7406880E-04,1.00293E+01
3.7407840E-04,1.00098E+01
3.7408800E-04,1.00488E+01
3.7409760E-04,1.00098E+01
3.7410720E-04,1.00293E+01
3.7411680E-04,9.99023E+00
3.7412640E-04,1.00488E+01
3.7413600E-04,1.00684E+01
3.7414560E-04,1.00293E+01
3.7415520E-04,1.00684E+01
3.7416480E-04,1.00488E+01
3.7417440E-04,1.00488E+01
3.7418400E-04,1.00293E+01
3.7419360E-04,1.00684E+01
3.7420320E-04,1.00488E+01
3.7421280E-04,1.00098E+01
3.7422240E-04,1.00293E+01
3.7423200E-04,1.00098E+01
3.7424160E-04,1.00293E+01
3.7425120E-04,1.00098E+01
3.7426080E-04,1.00488E+01
3.7427040E-04,1.00488E+01
3.7428000E-04,1.00098E+01
3.7428960E-04,1.00293E+01
3.7429920E-04,1.00684E+01
3.7430880E-04,9.99023E+00
3.7431840E-04,1.00488E+01
3.7432800E-04,1.00684E+01
3.7433760E-04,1.00293E+01
3.7434720E-04,1.00488E+01
3.7435680E-04,1.00684E+01
3.7436640E-04,1.00098E+01
3.7437600E-04,1.00098E+01
3.7438560E-04,1.00098E+01
3.7439520E-04,1.00293E+01
3.7440480E-04,1.00684E+01
3.7441440E-04,9.99023E+00
3.7442400E-04,9.97070E+00
3.7443360E-04,1.00098E+01
3.7444320E-04,9.99023E+00
3.7445280E-04,1.00293E+01
3.7446240E-04,1.00684E+01
3.7447200E-04,1.00684E+01
3.7448160E-04,1.00293E+01
3.7449120E-04,9.99023E+00
3.7450080E-04,1.00098E+01
3.7451040E-04,1.00098E+01
3.7452000E-04,1.00293E+01
3.7452960E-04,1.00098E+01
3.7453920E-04,1.00098E+01
3.7454880E-04,9.97070E+00
3.7455840E-04,9.99023E+00
3.7456800E-04,9.99023E+00
3.7457760E-04,9.97070E+00
3.7458720E-04,9.95117E+00
3.7459680E-04,9.99023E+00
3.7460640E-04,9.97070E+00
3.7461600E-04,1.00098E+01
3.7462560E-04,1.00098E+01
3.7463520E-04,1.01074E+01
3.7464480E-04,1.00098E+01
3.7465440E-04,1.00879E+01
3.7466400E-04,9.97070E+00
3.7467360E-04,1.00488E+01
3.7468320E-04,1.00293E+01
3.7469280E-04,1.00488E+01
3.7470240E-04,1.00098E+01
3.7471200E-04,1.00488E+01
3.7472160E-04,1.00488E+01
3.7473120E-04,9.99023E+00
3.7474080E-04,1.00293E+01
3.7475040E-04,1.00488E+01
3.7476000E-04,1.00098E+01
3.7476960E-04,9.99023E+00
3.7477920E-04,9.99023E+00
3.7478880E-04,9.99023E+00
3.7479840E-04,1.00098E+01
3.7480800E-04,1.00293E+01
3.7481760E-04,1.00098E+01
3.7482720E-04,1.00488E+01
3.7483680E-04,1.00293E+01
3.7484640E-04,1.00098E+01
3.7485600E-04,1.00098E+01
3.7486560E-04,1.00293E+01
3.7487520E-04,1.00098E+01
3.7488480E-04,1.00684E+01
3.7489440E-04,1.00684E+01
3.7490400E-04,1.00098E+01
3.7491360E-04,1.00488E+01
3.7492320E-04,1.00684E+01
3.7493280E-04,1.00293E+01
3.7494240E-04,1.00293E+01
3.7495200E-04,1.00684E+01
3.7496160E-04,1.00098E+01
3.7497120E-04,1.00293E+01
3.7498080E-04,1.00098E+01
3.7499040E-04,1.00488E+01
3.7500000E-04,1.00098E+01
3.7500960E-04,1.00293E+01
3.7501920E-04,1.00488E+01
3.7502880E-04,1.00098E+01
3.7503840E-04,1.00488E+01
3.7504800E-04,1.00098E+01
3.7505760E-04,1.00488E+01
3.7506720E-04,1.00684E+01
3.7507680E-04,1.00098E+01
3.7508640E-04,9.99023E+00
3.7509600E-04,1.00098E+01
3.7510560E-04,9.97070E+00
3.7511520E-04,9.99023E+00
3.7512480E-04,9.99023E+00
3.7513440E-04,1.00098E+01
3.7514400E-04,1.00293E+01
3.7515360E-04,1.00488E+01
3.7516320E-04,1.00293E+01
3.7517280E-04,1.00098E+01
3.7518240E-04,9.95117E+00
3.7519200E-04,1.00098E+01
3.7520160E-04,1.00098E+01
3.7521120E-04,1.00293E+01
3.7522080E-04,9.99023E+00
3.7523040E-04,1.00488E+01
3.7524000E-04,1.00488E+01
3.7524960E-04,1.00488E+01
3.7525920E-04,9.99023E+00
3.7526880E-04,1.00293E+01
3.7527840E-04,1.00684E+01
3.7528800E-04,1.00293E+01
3.7529760E-04,1.00098E+01
3.7530720E-04,1.00293E+01
3.7531680E-04,1.00293E+01
3.7532640E-04,1.00488E+01
3.7533600E-04,1.00098E+01
3.7534560E-04,1.00098E+01
3.7535520E-04,9.99023E+00
3.7536480E-04,1.00684E+01
3.7537440E-04,9.99023E+00
3.7538400E-04,1.00684E+01
3.7539360E-04,9.99023E+00
3.7540320E-04,1.00098E+01
3.7541280E-04,1.00488E+01
3.7542240E-04,1.00098E+01
3.7543200E-04,1.00098E+01
3.7544160E-04,9.97070E+00
3.7545120E-04,1.00098E+01
3.7546080E-04,1.00293E+01
3.7547040E-04,9.95117E+00
3.7548000E-04,1.00098E+01
3.7548960E-04,9.99023E+00
3.7549920E-04,9.99023E+00
3.7550880E-04,1.00098E+01
3.7551840E-04,1.00293E+01
3.7552800E-04,9.95117E+00
3.7553760E-04,1.00098E+01
3.7554720E-04,9.97070E+00
3.7555680E-04,9.95117E+00
3.7556640E-04,1.00293E+01
3.7557600E-04,1.00098E+01
3.7558560E-04,1.00098E+01
3.7559520E-04,1.00098E+01
3.7560480E-04,9.99023E+00
3.7561440E-04,1.00098E+01
3.7562400E-04,1.00488E+01
3.7563360E-04,9.99023E+00
3.7564320E-04,1.00098E+01
3.7565280E-04,1.00098E+01
3.7566240E-04,1.00098E+01
3.7567200E-04,1.00488E+01
3.7568160E-04,1.00098E+01
3.7569120E-04,9.97070E+00
3.7570080E-04,9.95117E+00
3.7571040E-04,9.97070E+00
3.7572000E-04,1.00098E+01
3.7572960E-04,1.00098E+01
3.7573920E-04,1.00488E+01
3.7574880E-04,1.00488E+01
3.7575840E-04,1.00488E+01
3.7576800E-04,1.00488E+01
3.7577760E-04,1.00488E+01
3.7578720E-04,1.00293E+01
3.7579680E-04,1.00293E+01
3.7580640E-04,1.00098E+01
3.7581600E-04,9.99023E+00
3.7582560E-04,1.00098E+01
3.7583520E-04,1.00098E+01
3.7584480E-04,1.00098E+01
3.7585440E-04,1.00098E+01
3.7586400E-04,1.00488E+01
3.7587360E-04,1.00684E+01
3.7588320E-04,1.00684E+01
3.7589280E-04,1.00098E+01
3.7590240E-04,1.00488E+01
3.7591200E-04,9.99023E+00
3.7592160E-04,1.00293E+01
3.7593120E-04,9.99023E+00
3.7594080E-04,1.00488E+01
3.7595040E-04,1.00293E+01
3.7596000E-04,1.00684E+01
3.7596960E-04,1.00098E+01
3.7597920E-04,1.00488E+01
3.7598880E-04,1.00293E+01
3.7599840E-04,9.99023E+00
3.7600800E-04,1.00293E+01
3.7601760E-04,1.00098E+01
3.7602720E-04,1.00098E+01
3.7603680E-04,1.00098E+01
3.7604640E-04,1.00098E+01
3.7605600E-04,1.00293E+01
3.7606560E-04,1.00098E+01
3.7607520E-04,1.00293E+01
3.7608480E-04,9.99023E+00
3.7609440E-04,9.99023E+00
3.7610400E-04,1.00098E+01
3.7611360E-04,1.00293E+01
3.7612320E-04,1.00098E+01
3.7613280E-04,9.99023E+00
3.7614240E-04,1.00293E+01
3.7615200E-04,1.00488E+01
3.7616160E-04,1.00098E+01
3.7617120E-04,1.00098E+01
3.7618080E-04,9.99023E+00
3.7619040E-04,9.99023E+00
3.7620000E-04,1.00488E+01
3.7620960E-04,1.00488E+01
3.7621920E-04,1.00488E+01
3.7622880E-04,1.00098E+01
3.7623840E-04,1.00098E+01
3.7624800E-04,9.99023E+00
3.7625760E-04,1.00488E+01
3.7626720E-04,1.00684E+01
3.7627680E-04,1.00098E+01
3.7628640E-04,1.00098E+01
3.7629600E-04,9.99023E+00
3.7630560E-04,1.00293E+01
3.7631520E-04,1.00293E+01
3.7632480E-04,1.00488E+01
3.7633440E-04,9.97070E+00
3.7634400E-04,1.00098E+01
3.7635360E-04,1.00488E+01
3.7636320E-04,1.00488E+01
3.7637280E-04,9.97070E+00
3.7638240E-04,1.00488E+01
3.7639200E-04,1.00098E+01
3.7640160E-04,1.00488E+01
3.7641120E-04,1.00098E+01
3.7642080E-04,1.00098E+01
3.7643040E-04,9.99023E+00
3.7644000E-04,1.00488E+01
3.7644960E-04,1.00488E+01
3.7645920E-04,9.99023E+00
3.7646880E-04,1.00098E+01
3.7647840E-04,9.99023E+00
3.7648800E-04,1.00488E+01
3.7649760E-04,1.00293E+01
3.7650720E-04,1.00293E+01
3.7651680E-04,1.00684E+01
3.7652640E-04,9.99023E+00
3.7653600E-04,1.00488E+01
3.7654560E-04,9.99023E+00
3.7655520E-04,1.00293E+01
3.7656480E-04,1.00098E+01
3.7657440E-04,1.00488E+01
3.7658400E-04,1.00098E+01
3.7659360E-04,1.00684E+01
3.7660320E-04,9.99023E+00
3.7661280E-04,1.00293E+01
3.7662240E-04,9.99023E+00
3.7663200E-04,1.00293E+01
3.7664160E-04,1.00098E+01
3.7665120E-04,1.00488E+01
3.7666080E-04,9.99023E+00
3.7667040E-04,1.00098E+01
3.7668000E-04,1.00098E+01
3.7668960E-04,1.00098E+01
3.7669920E-04,1.00293E+01
3.7670880E-04,1.00488E+01
3.7671840E-04,1.00098E+01
3.7672800E-04,1.00488E+01
3.7673760E-04,1.00488E+01
3.7674720E-04,1.00098E+01
3.7675680E-04,1.00098E+01
3.7676640E-04,9.97070E+00
3.7677600E-04,1.00293E+01
3.7678560E-04,1.00098E+01
3.7679520E-04,1.00098E+01
3.7680480E-04,9.99023E+00
3.7681440E-04,1.00293E+01
3.7682400E-04,1.00488E+01
3.7683360E-04,1.00098E+01
3.7684320E-04,1.00098E+01
3.7685280E-04,1.00098E+01
3.7686240E-04,1.00684E+01
3.7687200E-04,1.00098E+01
3.7688160E-04,1.00098E+01
3.7689120E-04,1.00098E+01
3.7690080E-04,1.00293E+01
3.7691040E-04,9.99023E+00
3.7692000E-04,1.00684E+01
3.7692960E-04,9.99023E+00
3.7693920E-04,1.00684E+01
3.7694880E-04,1.00684E+01
3.7695840E-04,9.99023E+00
3.7696800E-04,1.00098E+01
3.7697760E-04,1.00293E+01
3.7698720E-04,1.00098E+01
3.7699680E-04,1.00293E+01
3.7700640E-04,1.00488E+01
